id,school,year,applied,admitted,lat,lon,city,county,state,zip,classification
210000,Aberdeen High School,2013-14,52,41,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2014-15,44,33,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2015-16,38,22,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2016-17,40,25,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2017-18,56,37,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2018-19,51,35,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2019-20,59,37,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2020-21,52,38,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2021-22,65,44,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210000,Aberdeen High School,2022-23,67,34,39.516652,-76.170698,Aberdeen,Harford County,Maryland,21001,public
210643,Academy Health Science At Pgcc,2013-14,NA,NA,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2014-15,NA,NA,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2015-16,NA,NA,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2016-17,55,31,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2017-18,72,40,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2018-19,80,43,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2019-20,47,22,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2020-21,70,38,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2021-22,102,80,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210643,Academy Health Science At Pgcc,2022-23,109,80,38.885703,-76.827536,Largo,Prince George's County,Maryland,20774,public
210678,Academy Of The Holy Cross,2013-14,47,31,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2014-15,76,40,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2015-16,57,30,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2016-17,57,26,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2017-18,60,30,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2018-19,58,31,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2019-20,79,40,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2020-21,58,24,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2021-22,54,30,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210678,Academy Of The Holy Cross,2022-23,71,43,39.0323893,-77.09921393,Kensington,Montgomery County,Maryland,20895,private
210677,Albert Einstein High School,2013-14,63,35,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2014-15,74,37,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2015-16,90,34,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2016-17,93,40,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2017-18,97,29,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2018-19,107,42,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2019-20,99,42,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2020-21,93,41,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2021-22,143,86,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210677,Albert Einstein High School,2022-23,137,73,39.03974495,-77.06585362,Kensington,Montgomery County,Maryland,20895,public
210389,Al-Huda School,2013-14,NA,NA,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2014-15,NA,NA,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2015-16,NA,NA,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2016-17,NA,NA,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2017-18,11,<10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2018-19,13,<10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2019-20,15,<10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2020-21,11,<10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2021-22,16,10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210389,Al-Huda School,2022-23,11,<10,39.01498635,-76.91125006,College Park,Prince George's County,Maryland,20740,private
210425,Allegany High School,2013-14,14,<10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2014-15,19,12,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2015-16,11,<10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2016-17,19,10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2017-18,13,<10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2018-19,25,15,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2019-20,15,<10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2020-21,NA,NA,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2021-22,14,10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210425,Allegany High School,2022-23,11,<10,39.655434,-78.79535,Cumberland,Allegany County,Maryland,21502,public
210007,Annapolis Area Christian Sch,2013-14,22,11,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2014-15,20,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2015-16,11,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2016-17,10,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2017-18,14,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2018-19,29,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2019-20,19,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2020-21,18,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2021-22,22,<10,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210007,Annapolis Area Christian Sch,2022-23,33,14,39.1063849,-76.67908827,Severn,Anne Arundel County,Maryland,21144,private
210008,Annapolis Senior High School,2013-14,42,19,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2014-15,63,35,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2015-16,41,18,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2016-17,56,22,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2017-18,45,19,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2018-19,75,32,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2019-20,61,28,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2020-21,114,53,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2021-22,104,64,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210008,Annapolis Senior High School,2022-23,100,45,38.97455195,-76.56548674,Annapolis,Anne Arundel County,Maryland,21401,public
210032,Archbishop Curley High School,2013-14,25,12,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2014-15,23,11,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2015-16,13,<10,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2016-17,18,<10,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2017-18,25,11,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2018-19,20,<10,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2019-20,18,11,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2020-21,27,14,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2021-22,26,13,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210032,Archbishop Curley High School,2022-23,33,19,39.312823,-76.563958,Baltimore,Baltimore City County,Maryland,21213,private
210583,Archbishop Spalding Hs,2013-14,104,59,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2014-15,120,72,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2015-16,90,40,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2016-17,145,74,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2017-18,112,52,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2018-19,115,62,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2019-20,124,73,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2020-21,135,83,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2021-22,153,89,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210583,Archbishop Spalding Hs,2022-23,160,95,39.124747,-76.646468,Severn,Anne Arundel County,Maryland,21144,private
210570,Arundel Senior High School,2013-14,81,34,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2014-15,78,40,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2015-16,64,17,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2016-17,92,36,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2017-18,99,37,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2018-19,108,51,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2019-20,79,27,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2020-21,95,41,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2021-22,118,49,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210570,Arundel Senior High School,2022-23,154,81,39.071342,-76.68134,Gambrills,Anne Arundel County,Maryland,21054,public
210968,Atholton High School,2013-14,175,112,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2014-15,171,115,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2015-16,159,82,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2016-17,203,122,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2017-18,184,86,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2018-19,211,106,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2019-20,179,100,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2020-21,213,103,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2021-22,245,166,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210968,Atholton High School,2022-23,211,115,39.1879774,-76.88092102,Columbia,Howard County,Maryland,21044,public
210887,Avalon School,2013-14,14,<10,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2014-15,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2015-16,11,<10,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2016-17,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2017-18,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2018-19,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2019-20,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2020-21,10,<10,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2021-22,10,<10,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210887,Avalon School,2022-23,NA,NA,39.0487,-77.067,Mount Airy,Carroll County,Maryland,21771,public
210035,Baltimore City College,2013-14,39,18,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2014-15,31,18,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2015-16,45,11,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2016-17,44,17,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2017-18,80,33,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2018-19,68,38,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2019-20,63,40,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2020-21,75,47,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2021-22,119,72,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210035,Baltimore City College,2022-23,125,83,39.325691,-76.597175,Baltimore,Baltimore City County,Maryland,21218,public
210036,Baltimore Lutheran School,2013-14,12,<10,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2014-15,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2015-16,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2016-17,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2017-18,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2018-19,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2019-20,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2020-21,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2021-22,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210036,Baltimore Lutheran School,2022-23,NA,NA,39.40548,-76.569961,Towson,Baltimore County,Maryland,21286,private
210038,Baltimore Polytechnic Inst,2013-14,72,39,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2014-15,81,63,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2015-16,78,32,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2016-17,91,54,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2017-18,122,71,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2018-19,137,72,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2019-20,122,85,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2020-21,122,84,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2021-22,193,146,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210038,Baltimore Polytechnic Inst,2022-23,211,160,39.3467672,-76.6441673,Baltimore,Baltimore City County,Maryland,21209,public
210044,Baltimore School For The Arts,2013-14,14,<10,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2014-15,29,17,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2015-16,20,13,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2016-17,22,11,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2017-18,29,19,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2018-19,27,14,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2019-20,13,<10,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2020-21,23,18,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2021-22,30,27,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210044,Baltimore School For The Arts,2022-23,43,42,39.297778,-76.6175,Baltimore,Baltimore City County,Maryland,21201,private
210609,Barbara Ingram School For Arts,2013-14,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2014-15,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2015-16,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2016-17,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2017-18,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2018-19,12,<10,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2019-20,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2020-21,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2021-22,17,11,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210609,Barbara Ingram School For Arts,2022-23,NA,NA,39.6417857,-77.72098584,Hagerstown,Washington County,Maryland,21740,public
210002,Bard Hs Early Clg Baltimore,2013-14,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2014-15,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2015-16,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2016-17,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2017-18,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2018-19,NA,NA,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2019-20,16,<10,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2020-21,15,10,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2021-22,14,<10,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210002,Bard Hs Early Clg Baltimore,2022-23,26,<10,39.3178219,-76.6643135,Baltimore,Baltimore City County,Maryland,21216,private
210230,Bel Air High School,2013-14,55,32,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2014-15,60,31,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2015-16,56,13,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2016-17,55,29,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2017-18,81,39,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2018-19,61,26,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2019-20,52,27,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2020-21,58,29,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2021-22,85,52,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210230,Bel Air High School,2022-23,85,48,39.52953035,-76.34688705,Bel Air,Harford County,Maryland,21014,public
210811,Beth Tfiloh Dahan Community Hs,2013-14,74,49,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2014-15,53,36,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2015-16,54,32,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2016-17,58,39,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2017-18,49,39,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2018-19,55,41,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2019-20,54,38,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2020-21,79,51,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2021-22,92,74,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210811,Beth Tfiloh Dahan Community Hs,2022-23,53,36,39.386529,-76.707335,Baltimore,Baltimore County,Maryland,21208,private
210250,Bethesda Chevy Chase Hs,2013-14,193,115,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2014-15,157,86,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2015-16,159,76,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2016-17,215,125,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2017-18,230,128,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2018-19,251,135,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2019-20,238,137,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2020-21,279,147,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2021-22,325,206,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210250,Bethesda Chevy Chase Hs,2022-23,365,217,38.986472,-77.088947,Bethesda,Montgomery County,Maryland,20814,public
210532,Bishop Mcnamara High School,2013-14,80,47,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2014-15,66,34,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2015-16,78,27,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2016-17,78,39,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2017-18,93,30,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2018-19,68,28,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2019-20,63,29,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2020-21,68,23,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2021-22,83,38,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210532,Bishop Mcnamara High School,2022-23,101,50,38.8522475,-76.8885013,Forestville,Prince George's County,Maryland,20747,private
210275,Bladensburg High School,2013-14,14,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2014-15,21,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2015-16,19,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2016-17,14,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2017-18,25,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2018-19,21,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2019-20,29,<10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
210275,Bladensburg High School,2020-21,23,10,38.94266255,-76.9179536,Bladensburg,Prince George's County,Maryland,20710,public
