id,school_id,school,year,applied,admitted,acceptance_rate,lat,lon,city,county,state,zip,classification
533,210640,College Park Academy,2015-16,NA,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
534,210640,College Park Academy,2016-17,NA,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
535,210640,College Park Academy,2017-18,NA,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
536,210640,College Park Academy,2018-19,NA,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
537,210640,College Park Academy,2019-20,21,<10,<10,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
538,210640,College Park Academy,2020-21,29,22,75.9%,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
539,210640,College Park Academy,2021-22,36,18,50.0%,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
540,210640,College Park Academy,2022-23,30,13,43.3%,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
541,210525,Colonel Richardson High School,2013-14,NA,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
542,210525,Colonel Richardson High School,2014-15,NA,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
543,210525,Colonel Richardson High School,2015-16,NA,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
544,210525,Colonel Richardson High School,2016-17,12,<10,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
545,210525,Colonel Richardson High School,2017-18,NA,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
546,210525,Colonel Richardson High School,2018-19,20,<10,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
547,210525,Colonel Richardson High School,2019-20,15,<10,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
548,210525,Colonel Richardson High School,2020-21,NA,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
549,210525,Colonel Richardson High School,2021-22,17,<10,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
550,210525,Colonel Richardson High School,2022-23,23,12,52.2%,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
551,210904,Colonel Zadok Magruder High School,2013-14,97,50,51.5%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
552,210904,Colonel Zadok Magruder High School,2014-15,117,63,53.8%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
553,210904,Colonel Zadok Magruder High School,2015-16,99,42,42.4%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
554,210904,Colonel Zadok Magruder High School,2016-17,97,51,52.6%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
555,210904,Colonel Zadok Magruder High School,2017-18,107,47,43.9%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
556,210904,Colonel Zadok Magruder High School,2018-19,104,58,55.8%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
557,210904,Colonel Zadok Magruder High School,2019-20,99,46,46.5%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
558,210904,Colonel Zadok Magruder High School,2020-21,95,51,53.7%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
559,210904,Colonel Zadok Magruder High School,2021-22,151,113,74.8%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
560,210904,Colonel Zadok Magruder High School,2022-23,111,60,54.1%,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
561,210838,Connelly School Of The Holy Child,2013-14,14,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
562,210838,Connelly School Of The Holy Child,2014-15,11,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
563,210838,Connelly School Of The Holy Child,2015-16,NA,NA,NA,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
564,210838,Connelly School Of The Holy Child,2016-17,15,11,73.3%,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
565,210838,Connelly School Of The Holy Child,2017-18,12,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
566,210838,Connelly School Of The Holy Child,2018-19,18,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
567,210838,Connelly School Of The Holy Child,2019-20,13,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
568,210838,Connelly School Of The Holy Child,2020-21,16,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
569,210838,Connelly School Of The Holy Child,2021-22,19,13,68.4%,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
570,210838,Connelly School Of The Holy Child,2022-23,14,<10,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
571,210307,Cristo Rey Jesuit High School,2013-14,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
572,210307,Cristo Rey Jesuit High School,2014-15,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
573,210307,Cristo Rey Jesuit High School,2015-16,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
574,210307,Cristo Rey Jesuit High School,2016-17,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
575,210307,Cristo Rey Jesuit High School,2017-18,20,<10,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
576,210307,Cristo Rey Jesuit High School,2018-19,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
577,210307,Cristo Rey Jesuit High School,2019-20,10,<10,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
578,210307,Cristo Rey Jesuit High School,2020-21,NA,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
579,210307,Cristo Rey Jesuit High School,2021-22,17,<10,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
580,210307,Cristo Rey Jesuit High School,2022-23,22,<10,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
581,210325,Crossland High School,2013-14,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
582,210325,Crossland High School,2014-15,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
583,210325,Crossland High School,2015-16,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
584,210325,Crossland High School,2016-17,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
585,210325,Crossland High School,2017-18,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
586,210325,Crossland High School,2018-19,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
587,210325,Crossland High School,2019-20,11,<10,<10,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
588,210325,Crossland High School,2020-21,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
589,210325,Crossland High School,2021-22,NA,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
590,210325,Crossland High School,2022-23,15,<10,<10,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
591,210460,Damascus High School,2013-14,83,47,56.6%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
592,210460,Damascus High School,2014-15,84,45,53.6%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
593,210460,Damascus High School,2015-16,67,27,40.3%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
594,210460,Damascus High School,2016-17,96,51,53.1%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
595,210460,Damascus High School,2017-18,67,25,37.3%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
596,210460,Damascus High School,2018-19,92,51,55.4%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
597,210460,Damascus High School,2019-20,95,41,43.2%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
598,210460,Damascus High School,2020-21,77,39,50.6%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
599,210460,Damascus High School,2021-22,121,85,70.2%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
600,210460,Damascus High School,2022-23,132,78,59.1%,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
601,210660,Dematha Catholic High School,2013-14,63,33,52.4%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
602,210660,Dematha Catholic High School,2014-15,65,25,38.5%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
603,210660,Dematha Catholic High School,2015-16,72,28,38.9%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
604,210660,Dematha Catholic High School,2016-17,64,30,46.9%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
605,210660,Dematha Catholic High School,2017-18,69,29,42.0%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
606,210660,Dematha Catholic High School,2018-19,75,30,40.0%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
607,210660,Dematha Catholic High School,2019-20,77,32,41.6%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
608,210660,Dematha Catholic High School,2020-21,65,33,50.8%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
609,210660,Dematha Catholic High School,2021-22,94,41,43.6%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
610,210660,Dematha Catholic High School,2022-23,90,34,37.8%,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
611,210067,Digital Harbor High School,2013-14,10,<10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
612,210067,Digital Harbor High School,2014-15,NA,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
613,210067,Digital Harbor High School,2015-16,11,<10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
614,210067,Digital Harbor High School,2016-17,NA,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
615,210067,Digital Harbor High School,2017-18,12,<10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
616,210067,Digital Harbor High School,2018-19,12,<10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
617,210067,Digital Harbor High School,2019-20,NA,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
618,210067,Digital Harbor High School,2020-21,NA,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
619,210067,Digital Harbor High School,2021-22,NA,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
620,210067,Digital Harbor High School,2022-23,11,<10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
621,210997,Don Bosco Cristo Rey High School,2013-14,NA,NA,NA,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
622,210997,Don Bosco Cristo Rey High School,2014-15,10,<10,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
623,210997,Don Bosco Cristo Rey High School,2015-16,14,<10,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
624,210997,Don Bosco Cristo Rey High School,2016-17,26,<10,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
625,210997,Don Bosco Cristo Rey High School,2017-18,32,13,40.6%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
626,210997,Don Bosco Cristo Rey High School,2018-19,39,21,53.8%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
627,210997,Don Bosco Cristo Rey High School,2019-20,34,13,38.2%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
628,210997,Don Bosco Cristo Rey High School,2020-21,31,11,35.5%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
629,210997,Don Bosco Cristo Rey High School,2021-22,53,20,37.7%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
630,210997,Don Bosco Cristo Rey High School,2022-23,73,26,35.6%,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
631,211041,Dr Henry A Wise Jr High School,2013-14,39,13,33.3%,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
632,211041,Dr Henry A Wise Jr High School,2014-15,26,12,46.2%,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
633,211041,Dr Henry A Wise Jr High School,2015-16,39,10,25.6%,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
634,211041,Dr Henry A Wise Jr High School,2016-17,36,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
635,211041,Dr Henry A Wise Jr High School,2017-18,26,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
636,211041,Dr Henry A Wise Jr High School,2018-19,19,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
637,211041,Dr Henry A Wise Jr High School,2019-20,21,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
638,211041,Dr Henry A Wise Jr High School,2020-21,32,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
639,211041,Dr Henry A Wise Jr High School,2021-22,47,13,27.7%,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
640,211041,Dr Henry A Wise Jr High School,2022-23,53,<10,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
641,210730,Dulaney High School,2013-14,130,78,60.0%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
642,210730,Dulaney High School,2014-15,151,94,62.3%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
643,210730,Dulaney High School,2015-16,127,75,59.1%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
644,210730,Dulaney High School,2016-17,201,124,61.7%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
645,210730,Dulaney High School,2017-18,185,96,51.9%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
646,210730,Dulaney High School,2018-19,161,95,59.0%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
647,210730,Dulaney High School,2019-20,176,95,54.0%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
648,210730,Dulaney High School,2020-21,162,89,54.9%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
649,210730,Dulaney High School,2021-22,186,107,57.5%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
650,210730,Dulaney High School,2022-23,170,103,60.6%,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
651,210480,Dundalk High School,2013-14,NA,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
652,210480,Dundalk High School,2014-15,NA,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
653,210480,Dundalk High School,2015-16,NA,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
654,210480,Dundalk High School,2016-17,12,<10,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
655,210480,Dundalk High School,2017-18,15,<10,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
656,210480,Dundalk High School,2018-19,NA,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
657,210480,Dundalk High School,2019-20,NA,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
658,210480,Dundalk High School,2020-21,13,<10,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
659,210480,Dundalk High School,2021-22,15,<10,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
660,210480,Dundalk High School,2022-23,13,<10,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
661,210679,Duval Senior High School,2013-14,27,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
662,210679,Duval Senior High School,2014-15,25,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
663,210679,Duval Senior High School,2015-16,26,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
664,210679,Duval Senior High School,2016-17,29,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
665,210679,Duval Senior High School,2017-18,35,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
666,210679,Duval Senior High School,2018-19,53,<10,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
667,210679,Duval Senior High School,2019-20,47,11,23.4%,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
668,210679,Duval Senior High School,2020-21,77,28,36.4%,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
669,210679,Duval Senior High School,2021-22,124,54,43.5%,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
670,210679,Duval Senior High School,2022-23,89,35,39.3%,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
671,210079,Eastern Technical High School,2013-14,86,42,48.8%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
672,210079,Eastern Technical High School,2014-15,49,26,53.1%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
673,210079,Eastern Technical High School,2015-16,62,26,41.9%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
674,210079,Eastern Technical High School,2016-17,92,38,41.3%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
675,210079,Eastern Technical High School,2017-18,107,56,52.3%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
676,210079,Eastern Technical High School,2018-19,130,59,45.4%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
677,210079,Eastern Technical High School,2019-20,122,72,59.0%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
678,210079,Eastern Technical High School,2020-21,127,71,55.9%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
679,210079,Eastern Technical High School,2021-22,141,93,66.0%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
680,210079,Eastern Technical High School,2022-23,144,86,59.7%,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
681,210490,Easton High School,2013-14,32,13,40.6%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
682,210490,Easton High School,2014-15,22,11,50.0%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
683,210490,Easton High School,2015-16,18,<10,<10,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
684,210490,Easton High School,2016-17,34,15,44.1%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
685,210490,Easton High School,2017-18,35,19,54.3%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
686,210490,Easton High School,2018-19,30,12,40.0%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
687,210490,Easton High School,2019-20,28,16,57.1%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
688,210490,Easton High School,2020-21,39,12,30.8%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
689,210490,Easton High School,2021-22,46,18,39.1%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
690,210490,Easton High School,2022-23,68,49,72.1%,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
691,210497,Edgewood High School,2013-14,13,<10,<10,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
692,210497,Edgewood High School,2014-15,21,10,47.6%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
693,210497,Edgewood High School,2015-16,25,<10,<10,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
694,210497,Edgewood High School,2016-17,29,13,44.8%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
695,210497,Edgewood High School,2017-18,32,11,34.4%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
696,210497,Edgewood High School,2018-19,25,11,44.0%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
697,210497,Edgewood High School,2019-20,20,10,50.0%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
698,210497,Edgewood High School,2020-21,32,15,46.9%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
699,210497,Edgewood High School,2021-22,41,16,39.0%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
700,210497,Edgewood High School,2022-23,50,31,62.0%,39.422211,-76.28616,Edgewood,Harford County,Maryland,21040,public
701,210597,Eleanor Roosevelt High School,2013-14,276,173,62.7%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
702,210597,Eleanor Roosevelt High School,2014-15,235,149,63.4%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
703,210597,Eleanor Roosevelt High School,2015-16,242,137,56.6%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
704,210597,Eleanor Roosevelt High School,2016-17,261,153,58.6%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
705,210597,Eleanor Roosevelt High School,2017-18,259,128,49.4%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
706,210597,Eleanor Roosevelt High School,2018-19,281,151,53.7%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
707,210597,Eleanor Roosevelt High School,2019-20,291,162,55.7%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
708,210597,Eleanor Roosevelt High School,2020-21,264,165,62.5%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
709,210597,Eleanor Roosevelt High School,2021-22,298,226,75.8%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
710,210597,Eleanor Roosevelt High School,2022-23,314,188,59.9%,38.9946354,-76.86955189,Greenbelt,Prince George's County,Maryland,20770,public
711,210273,Elizabeth Seton High School,2013-14,41,21,51.2%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
712,210273,Elizabeth Seton High School,2014-15,53,24,45.3%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
713,210273,Elizabeth Seton High School,2015-16,39,11,28.2%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
714,210273,Elizabeth Seton High School,2016-17,63,25,39.7%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
715,210273,Elizabeth Seton High School,2017-18,72,29,40.3%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
716,210273,Elizabeth Seton High School,2018-19,55,25,45.5%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
717,210273,Elizabeth Seton High School,2019-20,56,17,30.4%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
718,210273,Elizabeth Seton High School,2020-21,58,27,46.6%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
719,210273,Elizabeth Seton High School,2021-22,69,44,63.8%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
720,210273,Elizabeth Seton High School,2022-23,84,50,59.5%,38.945944,-76.913863,Bladensburg,Prince George's County,Maryland,20710,public
721,210499,Elkton High School,2013-14,16,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
722,210499,Elkton High School,2014-15,15,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
723,210499,Elkton High School,2015-16,22,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
724,210499,Elkton High School,2016-17,22,12,54.5%,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
725,210499,Elkton High School,2017-18,11,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
726,210499,Elkton High School,2018-19,27,11,40.7%,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
727,210499,Elkton High School,2019-20,16,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
728,210499,Elkton High School,2020-21,10,<10,<10,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
729,210499,Elkton High School,2021-22,26,20,76.9%,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
730,210499,Elkton High School,2022-23,27,16,59.3%,39.62272265,-75.83538856,Elkton,Cecil County,Maryland,21921,public
731,210522,Fairmont Heights High School,2013-14,12,<10,<10,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
732,210522,Fairmont Heights High School,2014-15,NA,NA,NA,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
733,210522,Fairmont Heights High School,2015-16,20,<10,<10,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
734,210522,Fairmont Heights High School,2016-17,40,12,30.0%,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
735,210522,Fairmont Heights High School,2017-18,36,15,41.7%,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
736,210522,Fairmont Heights High School,2018-19,28,<10,<10,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
737,210522,Fairmont Heights High School,2019-20,21,11,52.4%,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
738,210522,Fairmont Heights High School,2020-21,NA,NA,NA,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
739,210522,Fairmont Heights High School,2021-22,27,11,40.7%,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
740,210522,Fairmont Heights High School,2022-23,25,<10,<10,38.90428,-76.91664,Landover,Prince George's County,Maryland,20785,public
741,210523,Fallston High School,2013-14,36,15,41.7%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
742,210523,Fallston High School,2014-15,42,23,54.8%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
743,210523,Fallston High School,2015-16,43,30,69.8%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
744,210523,Fallston High School,2016-17,56,30,53.6%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
745,210523,Fallston High School,2017-18,58,29,50.0%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
746,210523,Fallston High School,2018-19,81,41,50.6%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
747,210523,Fallston High School,2019-20,50,31,62.0%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
748,210523,Fallston High School,2020-21,59,41,69.5%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
749,210523,Fallston High School,2021-22,63,45,71.4%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
750,210523,Fallston High School,2022-23,57,30,52.6%,39.5220529,-76.4131135,Fallston,Harford County,Maryland,21047,public
